id_usuario,id_restaurante,rating_servicio,fecha
119298,7612,1,2015-08-07
28881,2562,3,2015-08-07
35250,10108,1,2015-08-07
751068,10436,0,2015-08-07
37300,15534,1,2015-08-07
28257,6423,1,2015-08-07
370376,10384,2,2015-08-07
751058,2078,3,2015-08-07
41008,9150,3,2015-08-07
31005,11054,1,2015-08-07
41278,1253,2,2015-08-07
751068,2184,2,2015-08-07
41278,14710,1,2015-08-07
751091,15788,2,2015-08-07
49918,15788,3,2015-08-07
745758,14074,3,2015-08-07
560410,12794,2,2015-08-07
84443,10136,1,2015-08-07
749330,9996,1,2015-08-07
557230,7595,0,2015-08-07
745073,15192,1,2015-08-07
572558,15058,1,2015-08-07
751055,14084,3,2015-08-07
557230,6578,3,2015-08-07
751058,13710,3,2015-08-07
557230,14700,1,2015-08-07
749508,15054,3,2015-08-07
56357,10874,1,2015-08-07
560410,6793,3,2015-08-07
559866,15032,2,2015-08-07
557230,2589,2,2015-08-07
26161,15198,3,2015-08-08
567786,902,3,2015-08-08
749715,7500,2,2015-08-08
102926,14370,1,2015-08-08
164388,15656,1,2015-08-08
445272,15058,1,2015-08-08
751099,1928,0,2015-08-08
451,11166,1,2015-08-08
20589,15684,2,2015-08-08
451,515,0,2015-08-08
751065,827,1,2015-08-08
357754,15570,3,2015-08-08
232180,341,2,2015-08-08
352484,789,3,2015-08-08
751099,13120,2,2015-08-08
63127,8738,3,2015-08-08
306670,789,3,2015-08-08
623788,10178,2,2015-08-08
744702,2689,0,2015-08-08
663798,14552,3,2015-08-08
122096,14614,2,2015-08-08
719970,796,0,2015-08-08
124656,944,0,2015-08-08
704420,396,2,2015-08-08
122096,104,1,2015-08-08
435684,1125,2,2015-08-08
55342,744,3,2015-08-08
429974,14116,2,2015-08-09
497396,12848,3,2015-08-09
17943,15032,2,2015-08-09
5255,15787,3,2015-08-09
751125,3901,1,2015-08-09
63127,7573,3,2015-08-09
17700,1833,2,2015-08-09
64701,1867,2,2015-08-09
751125,3259,3,2015-08-09
84129,15032,3,2015-08-09
13327,7974,3,2015-08-09
17549,12376,0,2015-08-09
80537,15048,2,2015-08-09
127152,12846,3,2015-08-09
751125,2022,3,2015-08-09
125344,1105,1,2015-08-09
17549,136,1,2015-08-09
751125,14650,2,2015-08-09
17549,2007,1,2015-08-09
751125,13126,1,2015-08-09
17549,3842,2,2015-08-09
751125,1305,0,2015-08-09
250732,138,1,2015-08-09
751125,1182,2,2015-08-09
751125,10582,2,2015-08-09
741738,1887,3,2015-08-09
744757,13430,3,2015-08-09
751125,7245,1,2015-08-09
751125,712,1,2015-08-09
12680,2065,3,2015-08-10
17700,13062,2,2015-08-10
42315,14696,0,2015-08-10
751161,15192,1,2015-08-10
59843,14046,1,2015-08-10
173160,10874,1,2015-08-10
60111,15116,2,2015-08-10
751161,10556,3,2015-08-10
36903,480,2,2015-08-10
311314,7873,1,2015-08-10
36903,14144,0,2015-08-10
750933,7413,1,2015-08-10
377044,7639,0,2015-08-10
292924,2605,3,2015-08-10
357224,12508,2,2015-08-10
751161,15600,1,2015-08-10
33489,11644,2,2015-08-10
26161,9506,1,2015-08-10
463402,14086,3,2015-08-10
749489,13610,1,2015-08-10
47658,1879,2,2015-08-10
260298,12812,3,2015-08-10
484490,7686,3,2015-08-10
79628,93,2,2015-08-10
723126,11954,3,2015-08-10
67094,99,1,2015-08-10
82420,6447,0,2015-08-10
332944,412,2,2015-08-11
82099,1457,2,2015-08-11
114018,11820,3,2015-08-11
82099,238,2,2015-08-11
30951,12902,1,2015-08-11
82099,547,3,2015-08-11
249020,11954,3,2015-08-11
328694,14146,3,2015-08-11
178816,1457,2,2015-08-11
51045,12002,3,2015-08-11
64525,6604,3,2015-08-11
226430,362,1,2015-08-11
210154,149,2,2015-08-11
751212,1849,1,2015-08-11
750551,8562,3,2015-08-11
748940,830,1,2015-08-11
751180,11224,0,2015-08-11
678464,12812,2,2015-08-12
15435,3343,1,2015-08-12
678464,14224,2,2015-08-12
743037,6756,3,2015-08-12
451,11644,2,2015-08-12
751238,14368,2,2015-08-12
589774,369,3,2015-08-12
12192,392,1,2015-08-12
415802,3867,2,2015-08-12
440310,320,0,2015-08-13
42315,14424,1,2015-08-13
720712,7873,1,2015-08-13
398854,14958,1,2015-08-13
678464,12814,0,2015-08-13
398854,360,1,2015-08-13
96474,6746,1,2015-08-13
567998,2832,2,2015-08-13
82099,15764,2,2015-08-13
194394,15114,0,2015-08-13
751258,6393,3,2015-08-13
19883,2957,2,2015-08-13
76641,3251,2,2015-08-13
322030,12804,1,2015-08-13
751262,2233,3,2015-08-13
322030,9768,3,2015-08-13
751276,14368,3,2015-08-13
322030,6426,3,2015-08-13
751262,136,3,2015-08-13
322030,3834,2,2015-08-13
751273,9306,1,2015-08-13
322030,15296,1,2015-08-13
744172,341,3,2015-08-13
322030,14962,1,2015-08-13
506858,2139,1,2015-08-14
751285,12800,2,2015-08-14
51346,14960,2,2015-08-14
313220,9688,1,2015-08-14
353172,1887,3,2015-08-14
751321,14368,3,2015-08-14
477320,2116,1,2015-08-14
28881,738,3,2015-08-14
451,7776,1,2015-08-14
751287,238,1,2015-08-14
547088,3362,1,2015-08-14
262416,9732,2,2015-08-14
104098,6756,2,2015-08-14
631316,14438,2,2015-08-14
751308,14316,3,2015-08-14
60860,2997,2,2015-08-14
181560,15234,0,2015-08-14
60860,9996,0,2015-08-14
174270,7686,3,2015-08-14
63127,301,2,2015-08-14
214056,6392,2,2015-08-14
63127,3423,1,2015-08-14
206854,15658,2,2015-08-14
632496,982,3,2015-08-15
281472,6776,0,2015-08-15
623838,9732,1,2015-08-15
15027,14396,2,2015-08-15
730290,15658,3,2015-08-15
28938,2966,3,2015-08-15
730290,14666,1,2015-08-15
153906,12846,3,2015-08-15
69067,7595,3,2015-08-15
291134,15084,2,2015-08-15
54531,15008,3,2015-08-15
2477,6961,2,2015-08-15
127200,11954,1,2015-08-15
78781,447,2,2015-08-15
38047,7694,2,2015-08-15
751326,15350,3,2015-08-15
38047,1319,1,2015-08-15
9184,1758,1,2015-08-15
549750,1246,1,2015-08-15
60232,15034,3,2015-08-15
59905,3258,2,2015-08-15
37686,7755,2,2015-08-16
59787,2268,2,2015-08-16
386658,11688,3,2015-08-16
552114,12086,1,2015-08-16
397946,7707,3,2015-08-16
553102,7694,2,2015-08-16
5054,2268,0,2015-08-16
80092,515,3,2015-08-16
709846,495,1,2015-08-16
645556,6219,0,2015-08-16
407434,3243,1,2015-08-16
302768,416,0,2015-08-16
102926,15592,1,2015-08-16
96474,4072,2,2015-08-16
751359,15658,3,2015-08-16
28938,956,1,2015-08-16
313220,300,1,2015-08-16
751352,1870,2,2015-08-16
178866,15344,2,2015-08-16
743057,12666,3,2015-08-16
20990,7108,2,2015-08-16
7483,13558,2,2015-08-16
214056,14492,3,2015-08-16
750579,1457,1,2015-08-16
174102,648,2,2015-08-16
751375,12028,2,2015-08-16
287200,2873,3,2015-08-16
237578,1518,1,2015-08-16
289432,14184,3,2015-08-16
45039,1764,0,2015-08-17
232180,2979,1,2015-08-17
594754,418,2,2015-08-17
26161,4026,2,2015-08-17
349012,11428,3,2015-08-17
25816,6715,2,2015-08-17
36322,435,3,2015-08-17
228466,6755,3,2015-08-17
36903,15768,2,2015-08-17
234360,12822,1,2015-08-17
37320,12146,1,2015-08-17
227874,14960,0,2015-08-17
36322,3147,3,2015-08-17
239178,410,1,2015-08-17
340006,1153,0,2015-08-17
228466,11688,2,2015-08-17
339850,994,3,2015-08-17
25816,3271,2,2015-08-17
328094,13748,1,2015-08-17
227874,13300,1,2015-08-17
339850,480,2,2015-08-17
25816,14622,1,2015-08-17
340006,15204,3,2015-08-17
228466,2153,3,2015-08-17
8822,1961,2,2015-08-17
25816,2057,2,2015-08-17
79445,14438,2,2015-08-17
29486,12920,3,2015-08-17
82420,9538,2,2015-08-17
252744,2022,3,2015-08-17
55615,13624,0,2015-08-17
304798,15208,1,2015-08-17
55615,9716,2,2015-08-17
25816,10936,2,2015-08-17
583026,1625,2,2015-08-17
30951,6350,2,2015-08-17
460404,7990,1,2015-08-17
751392,2818,3,2015-08-17
460404,15192,1,2015-08-17
302768,12634,2,2015-08-17
477346,830,1,2015-08-17
751423,2046,2,2015-08-17
45039,282,2,2015-08-17
751400,6652,0,2015-08-17
13584,94,1,2015-08-17
105988,15242,0,2015-08-17
751399,7101,2,2015-08-17
13584,2268,0,2015-08-17
751392,2648,0,2015-08-17
77916,14368,0,2015-08-17
751392,1543,0,2015-08-17
751378,931,0,2015-08-17
751392,13328,0,2015-08-17
102092,11860,2,2015-08-18
291660,130,2,2015-08-18
10952,14976,0,2015-08-18
751439,8078,3,2015-08-18
113004,10062,2,2015-08-18
183572,15394,3,2015-08-18
113004,14716,3,2015-08-18
751394,485,1,2015-08-18
10952,12574,1,2015-08-18
16205,7257,2,2015-08-18
113004,14146,2,2015-08-18
77373,6611,1,2015-08-18
106742,15116,2,2015-08-18
18497,2286,0,2015-08-18
80446,1607,1,2015-08-18
77373,6990,3,2015-08-18
734536,1099,2,2015-08-18
751431,11448,3,2015-08-18
734536,48,1,2015-08-18
751439,340,3,2015-08-18
734536,13300,2,2015-08-18
353688,15388,3,2015-08-18
734536,11858,0,2015-08-18
359218,1961,2,2015-08-18
734536,3901,1,2015-08-18
37578,6374,2,2015-08-18
734536,14622,0,2015-08-18
525654,2086,1,2015-08-18
734536,9390,3,2015-08-18
511352,178,3,2015-08-18
734536,7265,1,2015-08-18
525654,1928,0,2015-08-18
734536,15490,2,2015-08-18
525654,15720,1,2015-08-18
734536,6000,0,2015-08-18
121854,410,2,2015-08-18
734536,13688,2,2015-08-18
126030,292,1,2015-08-18
734536,493,2,2015-08-18
553102,468,1,2015-08-18
734536,7874,3,2015-08-18
625880,136,3,2015-08-18
734536,14626,3,2015-08-18
63127,3367,3,2015-08-18
675984,15394,3,2015-08-18
623746,14976,3,2015-08-18
734536,10436,0,2015-08-18
411396,9950,1,2015-08-18
468300,522,2,2015-08-18
734536,8230,1,2015-08-18
382570,1126,3,2015-08-19
720160,14184,2,2015-08-19
36903,2770,1,2015-08-19
720160,15788,1,2015-08-19
36903,7851,2,2015-08-19
751468,9784,1,2015-08-19
400718,1447,2,2015-08-19
341576,1735,2,2015-08-19
341576,2832,1,2015-08-19
189036,14360,2,2015-08-19
341576,9828,2,2015-08-19
248640,15202,3,2015-08-19
341576,980,2,2015-08-19
20589,12438,1,2015-08-19
341576,802,2,2015-08-19
2266,15130,2,2015-08-19
327346,11766,3,2015-08-19
17960,6635,0,2015-08-19
341576,6481,1,2015-08-19
2266,387,1,2015-08-19
341576,48,2,2015-08-19
169924,326,1,2015-08-19
341576,480,1,2015-08-19
28995,537,3,2015-08-19
341576,389,1,2015-08-19
16205,2862,2,2015-08-19
341576,3259,2,2015-08-19
292298,15260,3,2015-08-19
341576,1723,1,2015-08-19
189036,1961,2,2015-08-19
341576,12988,1,2015-08-19
567838,5591,1,2015-08-19
484490,229,0,2015-08-19
341576,11350,2,2015-08-19
567838,5756,3,2015-08-19
45354,9150,3,2015-08-19
560138,1355,0,2015-08-19
567838,11054,0,2015-08-19
567838,15644,1,2015-08-19
567838,3258,1,2015-08-19
474738,14074,2,2015-08-20
58371,2899,2,2015-08-20
730372,6423,1,2015-08-20
60111,359,1,2015-08-20
71295,7595,3,2015-08-20
60111,360,1,2015-08-20
421864,1403,3,2015-08-20
553102,793,2,2015-08-20
411396,8554,2,2015-08-20
389448,10178,1,2015-08-20
751465,11644,2,2015-08-20
2266,6680,0,2015-08-20
33302,5535,2,2015-08-20
88902,9802,2,2015-08-20
751503,14368,3,2015-08-20
2477,6862,3,2015-08-20
31107,3257,2,2015-08-20
63863,11644,3,2015-08-21
240874,208,2,2015-08-21
416228,10108,2,2015-08-21
28881,12376,2,2015-08-21
453248,11892,2,2015-08-21
175716,13824,2,2015-08-21
465230,15032,1,2015-08-21
751525,10716,1,2015-08-21
47346,2969,3,2015-08-21
171008,2166,0,2015-08-21
453248,827,1,2015-08-21
747809,114,2,2015-08-21
465878,15620,3,2015-08-21
171008,48,1,2015-08-21
14515,14424,3,2015-08-21
751543,7850,0,2015-08-21
59754,13748,0,2015-08-21
19004,241,3,2015-08-21
56699,282,2,2015-08-21
751532,15160,3,2015-08-21
57778,12096,1,2015-08-21
751525,14160,1,2015-08-21
547634,10586,1,2015-08-21
713094,114,2,2015-08-21
389448,4072,3,2015-08-21
707634,14616,2,2015-08-21
389448,14358,1,2015-08-21
70316,11644,3,2015-08-21
37578,12086,1,2015-08-21
486950,651,3,2015-08-21
104098,2848,2,2015-08-21
389448,802,1,2015-08-21
493402,104,3,2015-08-21
389448,531,2,2015-08-21
525654,14074,2,2015-08-22
37578,3127,2,2015-08-22
5255,14396,1,2015-08-22
37578,11766,3,2015-08-22
486010,15082,1,2015-08-22
28938,48,2,2015-08-22
486010,392,3,2015-08-22
751568,11776,3,2015-08-22
5255,9828,3,2015-08-22
16793,14324,2,2015-08-22
408208,2325,0,2015-08-22
751564,7012,3,2015-08-22
604930,15754,1,2015-08-22
751546,6116,2,2015-08-22
629576,15330,1,2015-08-22
751576,7077,3,2015-08-22
629576,12622,1,2015-08-22
83008,755,2,2015-08-22
603840,5140,2,2015-08-22
83216,7849,2,2015-08-22
629576,15248,1,2015-08-22
709786,146,1,2015-08-22
603840,7913,3,2015-08-22
546168,14600,1,2015-08-22
11382,7686,1,2015-08-22
615504,14696,1,2015-08-22
751576,6219,1,2015-08-22
62936,330,1,2015-08-23
112728,99,0,2015-08-23
63127,10372,1,2015-08-23
63127,13548,0,2015-08-23
102926,12812,1,2015-08-23
62535,241,1,2015-08-23
106604,12378,0,2015-08-23
62936,15106,2,2015-08-23
151390,863,2,2015-08-23
63127,1438,2,2015-08-23
751620,1887,1,2015-08-23
54150,1764,3,2015-08-23
163620,1179,2,2015-08-23
525206,6612,0,2015-08-23
745479,12758,2,2015-08-23
3685,12702,3,2015-08-23
234360,7265,2,2015-08-23
387424,14500,2,2015-08-23
743865,11662,2,2015-08-23
387424,14284,2,2015-08-23
23033,15032,3,2015-08-23
387424,15114,3,2015-08-23
313808,13746,2,2015-08-23
397946,15278,3,2015-08-23
237578,14424,3,2015-08-23
56866,48,2,2015-08-23
303072,2041,3,2015-08-23
9183,3564,3,2015-08-23
246770,15788,2,2015-08-23
9183,1225,1,2015-08-23
297094,11038,2,2015-08-23
9543,82,0,2015-08-23
28938,7608,1,2015-08-23
403038,416,1,2015-08-23
313808,3089,2,2015-08-23
41247,15136,2,2015-08-23
313808,2770,2,2015-08-23
400900,11318,2,2015-08-23
461208,11728,3,2015-08-23
403038,7710,2,2015-08-23
560178,14230,3,2015-08-23
335496,7874,2,2015-08-23
560178,14736,3,2015-08-23
133064,6837,3,2015-08-23
80092,515,2,2015-08-23
82099,11890,1,2015-08-23
85446,15084,2,2015-08-23
80092,377,1,2015-08-23
226430,504,2,2015-08-24
79332,14256,3,2015-08-24
20990,7812,3,2015-08-24
515058,2051,1,2015-08-24
226430,10108,0,2015-08-24
106460,2116,1,2015-08-24
186312,15082,2,2015-08-24
119530,11644,3,2015-08-24
751676,14622,3,2015-08-24
627642,3257,0,2015-08-24
751656,2272,3,2015-08-24
64701,15636,1,2015-08-24
751656,6679,3,2015-08-24
627642,674,1,2015-08-24
77225,5851,1,2015-08-24
627642,499,0,2015-08-24
751648,11954,2,2015-08-24
629450,1775,3,2015-08-24
751672,12612,3,2015-08-24
629308,8562,2,2015-08-24
751672,15474,2,2015-08-24
67094,15764,0,2015-08-24
751640,3200,0,2015-08-24
145214,15198,3,2015-08-24
751649,3147,3,2015-08-24
37320,9506,1,2015-08-24
77373,13468,2,2015-08-24
553254,12858,3,2015-08-24
751652,1476,2,2015-08-24
56905,6937,3,2015-08-24
77225,208,1,2015-08-24
557230,7334,0,2015-08-24
77373,5851,3,2015-08-24
42390,6395,3,2015-08-24
751676,1811,1,2015-08-24
42315,10328,2,2015-08-24
739672,14982,1,2015-08-24
734536,14074,1,2015-08-24
751672,2078,2,2015-08-24
47346,13610,3,2015-08-24
3351,2265,3,2015-08-24
74421,7728,1,2015-08-24
47346,14600,2,2015-08-24
3351,1377,3,2015-08-24
751672,3940,3,2015-08-24
44625,13300,2,2015-08-24
443052,11182,2,2015-08-24
443052,2444,1,2015-08-24
44625,15160,3,2015-08-24
443052,1127,2,2015-08-24
32906,14272,2,2015-08-25
122960,320,1,2015-08-25
33489,8432,0,2015-08-25
607172,6415,2,2015-08-25
415880,839,3,2015-08-25
607172,2894,3,2015-08-25
751692,7849,0,2015-08-25
224924,7233,2,2015-08-25
103866,13328,2,2015-08-25
751527,15136,3,2015-08-25
562134,13120,2,2015-08-25
37578,11892,3,2015-08-25
2996,2796,2,2015-08-25
751699,1151,3,2015-08-25
28938,1599,3,2015-08-25
751692,6679,3,2015-08-25
240874,82,2,2015-08-25
751694,14928,2,2015-08-25
15855,15310,2,2015-08-25
751413,5535,2,2015-08-25
210154,104,3,2015-08-25
746724,3832,3,2015-08-25
749489,94,1,2015-08-25
751699,15074,3,2015-08-25
751681,13390,3,2015-08-25
750123,11644,3,2015-08-25
751692,7694,2,2015-08-25
744309,1457,2,2015-08-25
746724,11766,3,2015-08-25
8191,10878,3,2015-08-26
208302,3116,1,2015-08-26
474738,2338,1,2015-08-26
751725,12438,0,2015-08-26
439452,15082,2,2015-08-26
171454,15328,3,2015-08-26
36101,10108,1,2015-08-26
32285,8002,2,2015-08-26
411396,10518,1,2015-08-26
28881,11350,3,2015-08-26
707634,15771,2,2015-08-26
608610,1104,0,2015-08-26
29486,10326,1,2015-08-26
646564,14722,1,2015-08-27
268758,11834,2,2015-08-27
61686,14074,2,2015-08-27
316310,12758,2,2015-08-27
61686,1613,0,2015-08-27
268758,10878,3,2015-08-27
618958,7530,2,2015-08-27
3627,11892,2,2015-08-27
66485,1457,2,2015-08-27
3627,3267,1,2015-08-27
61380,14722,1,2015-08-27
36788,15684,0,2015-08-27
5877,15404,3,2015-08-27
534538,12146,2,2015-08-27
47228,14368,2,2015-08-27
6990,486,1,2015-08-27
408266,11644,1,2015-08-27
6990,11644,2,2015-08-27
6990,2970,2,2015-08-27
44625,14144,1,2015-08-28
70512,15330,2,2015-08-28
45712,388,1,2015-08-28
7173,1125,3,2015-08-28
44625,11424,3,2015-08-28
145418,651,2,2015-08-28
44625,4088,1,2015-08-28
145418,13602,3,2015-08-28
30026,15788,2,2015-08-28
145418,499,1,2015-08-28
287292,15788,3,2015-08-28
64670,379,0,2015-08-28
78781,760,2,2015-08-28
391112,6859,3,2015-08-28
267736,1485,1,2015-08-28
106976,7686,3,2015-08-28
744702,8002,1,2015-08-28
106976,11350,1,2015-08-28
267736,2579,0,2015-08-28
108462,10336,1,2015-08-28
751802,9872,2,2015-08-28
43847,93,1,2015-08-28
557230,11644,3,2015-08-28
267736,7500,1,2015-08-28
43847,14960,2,2015-08-28
577206,758,0,2015-08-28
744702,551,2,2015-08-28
428802,3842,3,2015-08-28
287292,12100,2,2015-08-28
438744,7801,2,2015-08-28
744702,1733,2,2015-08-28
438744,3890,2,2015-08-28
194394,15130,1,2015-08-28
742229,1125,2,2015-08-28
194394,892,2,2015-08-28
86282,13624,0,2015-08-29
751818,14154,0,2015-08-29
10200,2116,2,2015-08-29
30882,14230,3,2015-08-29
480204,304,2,2015-08-29
751816,15248,2,2015-08-29
94472,185,2,2015-08-29
30882,6760,1,2015-08-29
94072,1170,1,2015-08-29
751844,392,2,2015-08-29
48867,7188,1,2015-08-29
227874,369,1,2015-08-29
83598,48,0,2015-08-29
76856,10108,2,2015-08-29
8491,8892,2,2015-08-29
228746,1889,2,2015-08-29
79657,15238,2,2015-08-29
751816,7783,3,2015-08-29
678926,12100,3,2015-08-29
235924,14316,1,2015-08-29
678926,12920,3,2015-08-29
751816,6302,0,2015-08-29
728364,15388,1,2015-08-29
26472,14988,1,2015-08-29
352484,15212,3,2015-08-29
751816,11148,2,2015-08-29
123010,15769,1,2015-08-29
751816,11642,2,2015-08-29
564454,15772,2,2015-08-29
751816,11676,3,2015-08-29
63127,8144,1,2015-08-29
43390,2133,1,2015-08-29
751816,615,3,2015-08-29
623012,7710,2,2015-08-29
41247,10274,2,2015-08-29
626274,15388,3,2015-08-30
430056,14084,1,2015-08-30
608658,10372,1,2015-08-30
33489,15062,2,2015-08-30
98822,14174,3,2015-08-30
33489,994,3,2015-08-30
600640,2894,1,2015-08-30
10200,15768,1,2015-08-30
9688,1701,1,2015-08-30
10227,9582,2,2015-08-30
98822,14958,1,2015-08-30
751852,8336,0,2015-08-30
460136,12378,0,2015-08-30
102926,2750,2,2015-08-30
443212,9230,0,2015-08-30
714702,8224,2,2015-08-30
460136,13624,3,2015-08-30
525316,6484,0,2015-08-30
460136,674,2,2015-08-30
535612,11776,3,2015-08-30
460136,7810,2,2015-08-30
247848,1898,3,2015-08-30
460136,7895,2,2015-08-30
751772,11766,3,2015-08-30
439990,7722,2,2015-08-30
24291,12634,3,2015-08-30
439990,3585,2,2015-08-30
78147,7366,2,2015-08-30
365766,1898,0,2015-08-30
5461,14492,2,2015-08-30
179054,6657,2,2015-08-30
398854,2166,1,2015-08-30
59843,369,3,2015-08-30
736582,14316,3,2015-08-30
37320,983,2,2015-08-30
600640,2953,2,2015-08-30
191692,15230,2,2015-08-30
743786,892,2,2015-08-30
179054,3067,2,2015-08-30
74314,6756,2,2015-08-30
186766,8078,0,2015-08-30
751878,10878,3,2015-08-30
179054,1613,1,2015-08-30
751864,7675,3,2015-08-30
179054,14424,2,2015-08-30
751855,3155,3,2015-08-30
179054,13366,3,2015-08-30
749893,2735,3,2015-08-30
179054,6961,3,2015-08-30
28938,1559,2,2015-08-30
28142,2605,3,2015-08-30
495112,3901,1,2015-08-31
751897,10648,1,2015-08-31
51694,10108,1,2015-08-31
271266,15790,0,2015-08-31
51694,3469,2,2015-08-31
751392,13966,3,2015-08-31
500714,15316,1,2015-08-31
322584,5137,3,2015-08-31
53184,9756,1,2015-08-31
20990,15004,2,2015-08-31
495112,2795,1,2015-08-31
29354,7728,1,2015-08-31
715526,1315,3,2015-08-31
219222,15594,3,2015-08-31
733394,1518,2,2015-08-31
306340,6982,2,2015-08-31
731486,8078,3,2015-08-31
180002,13334,1,2015-08-31
685430,447,0,2015-08-31
214056,2704,1,2015-08-31
413992,14210,1,2015-08-31
20990,15576,2,2015-08-31
406922,1670,2,2015-08-31
629308,15764,1,2015-08-31
432796,3824,3,2015-08-31
61380,86,3,2015-08-31
418982,1598,2,2015-08-31
646454,15788,3,2015-08-31
416932,15082,2,2015-08-31
60912,435,1,2015-08-31
406922,468,0,2015-08-31
747857,9458,1,2015-08-31
85474,2916,1,2015-08-31
106460,14412,1,2015-08-31
85474,14634,0,2015-08-31
105376,1751,2,2015-08-31
478710,9150,2,2015-08-31
127332,8326,0,2015-08-31
569968,3588,2,2015-08-31
48268,14074,1,2015-08-31
122776,208,2,2015-08-31
56072,14602,1,2015-08-31
475352,14744,1,2015-08-31
122776,9024,2,2015-08-31
569968,537,1,2015-08-31
138844,2409,2,2015-08-31
569968,651,3,2015-08-31
41197,10476,2,2015-09-01
675984,6370,2,2015-09-01
429856,8312,0,2015-09-01
64670,13300,0,2015-09-01
429856,15538,1,2015-09-01
632350,3829,2,2015-09-01
478710,755,2,2015-09-01
26161,3199,0,2015-09-01
84443,9942,2,2015-09-01
157356,9676,0,2015-09-01
84443,2116,1,2015-09-01
226430,12758,2,2015-09-01
84443,183,1,2015-09-01
751946,10158,1,2015-09-01
84443,14388,2,2015-09-01
751915,468,2,2015-09-01
14616,14412,3,2015-09-01
7696,13612,2,2015-09-01
381942,6318,3,2015-09-01
77356,7303,2,2015-09-01
751915,7851,2,2015-09-01
380072,11642,1,2015-09-01
751915,316,3,2015-09-01
751912,6679,3,2015-09-01
7687,9732,2,2015-09-01
751921,11034,3,2015-09-01
398854,15130,1,2015-09-02
212572,14360,3,2015-09-02
66485,410,2,2015-09-02
751949,1623,3,2015-09-02
605912,3367,2,2015-09-02
224386,14514,2,2015-09-02
605912,10126,2,2015-09-02
738655,3824,3,2015-09-02
605912,14316,2,2015-09-02
293592,138,3,2015-09-02
665862,377,0,2015-09-02
236946,15516,2,2015-09-02
12893,6219,2,2015-09-02
30026,15684,0,2015-09-02
359218,7686,3,2015-09-02
236946,6443,2,2015-09-02
417616,10892,0,2015-09-02
278576,15769,1,2015-09-02
409044,15350,1,2015-09-02
236946,7934,3,2015-09-02
409952,7245,2,2015-09-02
2851,1723,3,2015-09-02
417616,3243,3,2015-09-02
236946,944,1,2015-09-02
557230,15202,3,2015-09-02
735124,6847,3,2015-09-02
587494,3243,3,2015-09-02
10693,15656,2,2015-09-02
587494,10892,1,2015-09-02
587494,50,3,2015-09-02
272182,11960,0,2015-09-03
557230,612,1,2015-09-03
249930,12988,3,2015-09-03
63127,2048,2,2015-09-03
272182,15708,3,2015-09-03
669916,15754,0,2015-09-03
752007,10126,2,2015-09-03
53199,8450,3,2015-09-03
295516,10874,2,2015-09-03
356270,3026,3,2015-09-03
751029,14510,2,2015-09-03
349856,14716,3,2015-09-03
75910,282,2,2015-09-03
328828,10334,0,2015-09-03
751990,6370,3,2015-09-03
328828,1136,3,2015-09-03
751029,9230,1,2015-09-03
751029,7372,2,2015-09-03
751996,2239,0,2015-09-03
14320,6768,2,2015-09-03
77225,7165,2,2015-09-03
45193,802,2,2015-09-03
71063,2862,3,2015-09-03
46697,154,2,2015-09-04
709846,3564,0,2015-09-04
451,377,1,2015-09-04
538230,448,2,2015-09-04
455500,1751,3,2015-09-04
574196,48,2,2015-09-04
47346,14878,2,2015-09-04
38554,3178,1,2015-09-04
105710,14372,3,2015-09-04
38554,15034,2,2015-09-04
752027,3366,1,2015-09-04
36017,282,3,2015-09-04
311558,13468,3,2015-09-04
6990,12848,1,2015-09-04
752038,5132,1,2015-09-04
105376,7913,2,2015-09-04
311558,14622,1,2015-09-04
752038,14360,2,2015-09-04
306340,2268,1,2015-09-04
752003,6684,2,2015-09-04
260744,1964,2,2015-09-04
338074,6515,3,2015-09-05
275634,262,2,2015-09-05
352484,15806,3,2015-09-05
259180,392,0,2015-09-05
340636,480,2,2015-09-05
274812,14116,2,2015-09-05
583942,12988,2,2015-09-05
19311,7686,1,2015-09-05
537972,13558,2,2015-09-05
743840,48,1,2015-09-05
52562,3003,0,2015-09-05
16611,15004,3,2015-09-05
28938,3564,2,2015-09-05
16405,9230,1,2015-09-05
212572,15466,2,2015-09-05
616066,94,3,2015-09-05
9688,14468,2,2015-09-05
63127,2338,3,2015-09-05
9688,600,1,2015-09-05
618684,6755,3,2015-09-05
126030,360,1,2015-09-05
10745,15034,2,2015-09-05
128578,14982,2,2015-09-05
101902,2648,3,2015-09-05
126030,897,1,2015-09-05
460136,104,2,2015-09-05
89270,14712,2,2015-09-05
37686,9024,2,2015-09-05
460136,15706,1,2015-09-05
457702,515,1,2015-09-05
12538,5138,0,2015-09-06
474168,15644,3,2015-09-06
546862,217,0,2015-09-06
717402,11960,0,2015-09-06
56280,2865,0,2015-09-06
717402,15708,3,2015-09-06
546862,1376,2,2015-09-06
724050,15136,2,2015-09-06
32697,831,2,2015-09-06
68429,5326,3,2015-09-06
328094,2438,1,2015-09-06
28257,2912,2,2015-09-06
32697,1475,2,2015-09-06
18343,13312,1,2015-09-06
328094,6804,2,2015-09-06
2284,11892,2,2015-09-06
5008,6318,0,2015-09-06
223966,15788,3,2015-09-06
436100,2184,3,2015-09-06
228746,14982,3,2015-09-06
411022,369,2,2015-09-06
224386,7745,2,2015-09-06
42601,791,1,2015-09-06
234360,138,1,2015-09-06
38303,12376,3,2015-09-06
752107,3588,0,2015-09-06
752144,15620,1,2015-09-06
2284,392,2,2015-09-06
